root_cause_id,scenario_id,answer,fault_type_cn,root_cause_description,suggested_action,mean_rsrp,mean_sinr,mean_throughput_mbps,mean_rb_num,mean_gps_speed_kmh
RC_ID_ADVLRU1BTH,ID_ADVLRU1BTH,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-70.156,11.929,687.721,205.023,15.6
RC_ID_NFEUCBS4O5,ID_NFEUCBS4O5,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-82.455,7.245,625.553,193.219,21.2
RC_ID_TF680BP6MF,ID_TF680BP6MF,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-83.7,3.874,608.809,166.1875,23.5
RC_ID_XXNTU9J5SR,ID_XXNTU9J5SR,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-80.567,10.281,535.453,164.306,23.7
RC_ID_9QGJKRW8GG,ID_9QGJKRW8GG,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-81.57,4.512,614.549,208.269,25.5
RC_ID_DWPGCTMPF8,ID_DWPGCTMPF8,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-80.007,6.604,804.331,206.807,21.6
RC_ID_HIAPEKM431,ID_HIAPEKM431,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-84.898,15.383,665.299,199.198,13.1
RC_ID_Y0L93TJZFV,ID_Y0L93TJZFV,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-73.01,9.386,989.462,207.829,16.4
RC_ID_NHRLO6CUFC,ID_NHRLO6CUFC,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-85.143,18.521,936.238,207.054,24.6
RC_ID_1E80LZVQQW,ID_1E80LZVQQW,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-87.163,19.823,604.246,205.352,16.7
RC_ID_ABVWAW78QW,ID_ABVWAW78QW,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-83.35,9.692,749.532,209.363,16.3
RC_ID_E9MWU89FLP,ID_E9MWU89FLP,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-85.779,20.031,613.704,188.313,16.1
RC_ID_HBOO1SQZP9,ID_HBOO1SQZP9,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-83.774,24.352,640.861,204.426,21.3
RC_ID_SMMIGUFJ0W,ID_SMMIGUFJ0W,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-84.828,26.219,847.398,210.648,23.1
RC_ID_PMKS7CG5EI,ID_PMKS7CG5EI,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-86.877,2.536,583.088,160.7055,19.1
RC_ID_H81POI30PC,ID_H81POI30PC,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-82.665,4.645,874.059,198.369,18.9
RC_ID_C3LSSQ29VN,ID_C3LSSQ29VN,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-80.329,15.28,567.624,207.773,21.4
RC_ID_M8OJE3XNW7,ID_M8OJE3XNW7,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-79.114,16.424,681.703,187.845,20.2
RC_ID_Z5LFA3R9Z3,ID_Z5LFA3R9Z3,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-83.796,3.05,596.576,200.702,9
RC_ID_KRGCD0G889,ID_KRGCD0G889,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-85.972,21.353,635.785,205.182,33.5
RC_ID_2CYDPGC0U7,ID_2CYDPGC0U7,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-83.796,3.05,596.576,200.702,9
RC_ID_KDG21W1NBN,ID_KDG21W1NBN,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-83.072,13.307,778.024,203.175,17.5
RC_ID_ZCA4BGAK28,ID_ZCA4BGAK28,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-81.803,23.928,828.976,203.783,22
RC_ID_H3B7L8QIG5,ID_H3B7L8QIG5,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-80.886,8.559,722.925,205.991,12.3
RC_ID_SAVO84HCY6,ID_SAVO84HCY6,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-84.074,5.471,703.758,203.457,21.9
RC_ID_N6VPFXV7GT,ID_N6VPFXV7GT,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-78.635,12.561,682.417,198.074,24.9
RC_ID_39Z72CEBVI,ID_39Z72CEBVI,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-83.808,6.262,710.642,205.221,20.8
RC_ID_VWPQI55NHM,ID_VWPQI55NHM,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-73.719,8.165,531.044,192.809,37.2
RC_ID_6AQ70RY54T,ID_6AQ70RY54T,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-76.221,5.799,584.602,200.359,20.9
RC_ID_WO2QWFFKEH,ID_WO2QWFFKEH,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-87.328,20.356,600.418,156.088,22.7
RC_ID_K7WAP2NY8S,ID_K7WAP2NY8S,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-80.657,9.564,685.298,162.315,21.5
RC_ID_SJ5B0WQ47U,ID_SJ5B0WQ47U,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-79.07,4.512,614.549,208.269,25.5
RC_ID_3XMX02ZTRB,ID_3XMX02ZTRB,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-83.032,10.864,652.082,202.823,25
RC_ID_ER8D7ZLHJY,ID_ER8D7ZLHJY,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-79.555,10.163,852.033,207.533,19.9
RC_ID_Z91F9JORKL,ID_Z91F9JORKL,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-71.656,11.929,687.721,205.023,15.6
RC_ID_D0CKO7O36D,ID_D0CKO7O36D,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-78.596,10.274,976.798,167.718,27.6
RC_ID_JSKJ8XIIR2,ID_JSKJ8XIIR2,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-79.226,11.551,732.02,202.32,35.5
RC_ID_TNEBCW5NG5,ID_TNEBCW5NG5,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-80.557,8.795,663.923,204.039,18.6
RC_ID_TCTVHNUAWG,ID_TCTVHNUAWG,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-83.751,2.275,975.621,203.941,17.8
RC_ID_304QCJUMX8,ID_304QCJUMX8,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-82.5,2.396,651.305,202.278,23.6
RC_ID_ZIKRSZA4LZ,ID_ZIKRSZA4LZ,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-81.69,12.057,740.029,210.15,22.3
RC_ID_8KUJ1H634E,ID_8KUJ1H634E,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-79.061,15.24,709.568,206.798,19.4
RC_ID_YZNWJ2DCAB,ID_YZNWJ2DCAB,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-84.522,7.411,1112.746,208.063,20.3
RC_ID_HC2QLZDNGE,ID_HC2QLZDNGE,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-83.777,11.533,802.582,200.798,30.8
RC_ID_AOAWXFSCEK,ID_AOAWXFSCEK,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-83.214,3.204,631.877,204.518,22.2
RC_ID_0716BH6PHM,ID_0716BH6PHM,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-82.369,3.773,555.43,201.165,22.2
RC_ID_K0TFRFX4F4,ID_K0TFRFX4F4,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-85.311,10.097,528.365,202.627,17.2
RC_ID_DZS4Q9NX2J,ID_DZS4Q9NX2J,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-84.205,4.352,792.664,209.327,23.9
RC_ID_6XKV1VPVQ7,ID_6XKV1VPVQ7,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-80.482,10.324,878.543,195.344,17.5
RC_ID_O45QY61OC4,ID_O45QY61OC4,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-86.91,10.052,828.333,202.017,18.8
RC_ID_86X3RXGUJL,ID_86X3RXGUJL,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-90.302,24.238,652.083,204.633,19.7
RC_ID_MJY6PCQHW9,ID_MJY6PCQHW9,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-79.62,8.049,641.856,207.212,24.1
RC_ID_RNOVOHSONI,ID_RNOVOHSONI,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-71.707,13.834,785.797,201.168,17.7
RC_ID_I5FGMXFX0A,ID_I5FGMXFX0A,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-86.124,22.484,733.184,199.456,19.2
RC_ID_7K4A9LOFSU,ID_7K4A9LOFSU,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-84.831,18.852,954.663,168.261,25.3
RC_ID_VJ1P22T3DH,ID_VJ1P22T3DH,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-80.603,4.657,757.765,205.052,14.5
RC_ID_NRL06TK21V,ID_NRL06TK21V,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-83.888,8.217,666.702,210.186,16.8
RC_ID_13A0DNTPAY,ID_13A0DNTPAY,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-86.476,15.108,579.516,203.452,15.8
RC_ID_4GIS6JD5EN,ID_4GIS6JD5EN,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-84.543,5.398,615.909,204.871,27.4
RC_ID_P28E4BZ0NH,ID_P28E4BZ0NH,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-83.014,17.466,1040.05,211.184,17.2
RC_ID_J8W5AGY9QC,ID_J8W5AGY9QC,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-85.401,9.153,1020.406,208.875,36.1
RC_ID_F9ZA21B3XG,ID_F9ZA21B3XG,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-83.161,6.479,727.155,205.65,20.5
RC_ID_VIN5ZW2K0L,ID_VIN5ZW2K0L,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-86.064,8.078,504.807,198.195,7.2
RC_ID_1XH1KO3AI5,ID_1XH1KO3AI5,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-78.453,7.618,872.21,207.326,25.8
RC_ID_1F2O8Z52C6,ID_1F2O8Z52C6,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-86.484,20.926,601.206,197.562,31.1
RC_ID_EWCR6LCVI9,ID_EWCR6LCVI9,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-80.482,10.324,878.543,195.344,33.5
RC_ID_ROII2GSKVR,ID_ROII2GSKVR,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-86.453,12.433,1059.289,210.815,21.2
RC_ID_7WBRGTBM8D,ID_7WBRGTBM8D,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-85.944,6.208,610.361,200.011,22.8
RC_ID_VQDED6NNDA,ID_VQDED6NNDA,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-79.508,12.101,778.481,206.616,16
RC_ID_OQNVF0WR78,ID_OQNVF0WR78,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-81.468,15.464,724.201,202.909,15.7
RC_ID_3MI67WX3AW,ID_3MI67WX3AW,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-85.873,21.799,629.779,200.125,15.9
RC_ID_ZRUWSR3TNG,ID_ZRUWSR3TNG,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-86.101,8.606,643.581,206.767,20.9
RC_ID_HZP4CJVUMC,ID_HZP4CJVUMC,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-79.125,8.149,713.646,189.291,18.8
RC_ID_RJ37NHBX8Q,ID_RJ37NHBX8Q,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-80.329,15.28,567.624,207.773,21.4
RC_ID_TQO4R07KR4,ID_TQO4R07KR4,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-80.496,4.771,553.159,196.343,35.5
RC_ID_8T2423FMBD,ID_8T2423FMBD,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-81.336,4.393,749.774,209.254,14.3
RC_ID_MPZHRH4W8O,ID_MPZHRH4W8O,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-83.573,9.209,773.177,208.261,21.6
RC_ID_L3UEH9RLDE,ID_L3UEH9RLDE,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-83.588,18.514,1039.8,166.943,24.4
RC_ID_OXLE2XGSZ7,ID_OXLE2XGSZ7,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-84.764,10.193,828.018,210.471,17.9
RC_ID_I6T5W5QD6A,ID_I6T5W5QD6A,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-80.869,8.051,941.371,164.7085,21.3
RC_ID_C24F8T6VU4,ID_C24F8T6VU4,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-86.124,22.484,773.184,199.456,19.2
RC_ID_6XMREATCGX,ID_6XMREATCGX,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-88.124,22.484,733.184,199.456,19.2
RC_ID_3DRU56JT3S,ID_3DRU56JT3S,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-81.516,6.677,1157.076,209.546,16.2
RC_ID_LWF6MDYO1E,ID_LWF6MDYO1E,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-78.423,8.525,747.947,204.725,21
RC_ID_PNOOPXXT78,ID_PNOOPXXT78,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-83.279,9.915,771.956,204.18,37
RC_ID_HIQVNWSSS0,ID_HIQVNWSSS0,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-86.533,17.023,1043.214,210.058,18.7
RC_ID_9TY6LFVQ62,ID_9TY6LFVQ62,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-79.125,8.149,673.646,189.291,18.8
RC_ID_AYBGBCFSD3,ID_AYBGBCFSD3,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-86.237,1.741,730.911,207.137,26.3
RC_ID_CQO7MG9RES,ID_CQO7MG9RES,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-80.788,28.484,769.091,165.709,16.8
RC_ID_BKWQVSZVJA,ID_BKWQVSZVJA,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-84.652,9.847,720.851,206.402,36.9
RC_ID_KM4SIPV54Z,ID_KM4SIPV54Z,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-83.69,17.033,816.786,207.167,11.4
RC_ID_74YR5U3EMC,ID_74YR5U3EMC,C8,带宽不足,平均调度 RB 低于 160 影响吞吐,检查 RB 调度资源，评估扩容或负载均衡。,-83.796,3.05,596.576,162.0215,9
RC_ID_4ZX5RXTPJB,ID_4ZX5RXTPJB,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-86.868,27.317,765.626,210.747,25.7
RC_ID_WQHPWY7OL6,ID_WQHPWY7OL6,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-79.355,12.058,847.792,207.317,17.4
RC_ID_ZWTSMSP2GD,ID_ZWTSMSP2GD,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-82.252,14.702,824.852,209.022,19.7
RC_ID_DJBHNFSQVO,ID_DJBHNFSQVO,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-85.455,7.245,625.553,193.219,21.2
RC_ID_9ZF2EY487A,ID_9ZF2EY487A,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-75.092,11.474,720.12,202.447,21.5
RC_ID_UILTJCH9A3,ID_UILTJCH9A3,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-79.62,8.049,641.856,207.212,24.1
RC_ID_WB95HOX2FV,ID_WB95HOX2FV,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-75.709,6.382,722.88,202.13,16.6
RC_ID_5LCXKKDFZE,ID_5LCXKKDFZE,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-85.541,21.489,1014.869,211.188,33.7
RC_ID_R556VZ4TMH,ID_R556VZ4TMH,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-83.471,10.513,692.939,195.005,16.8
RC_ID_XYN0RFDTYR,ID_XYN0RFDTYR,C1,信号中断/覆盖退化,服务小区下倾角过大，远端弱覆盖,复核服务小区下倾角，优化远端覆盖。,-81.323,5.707,668.293,204.085,16.4
RC_ID_J07WPVILW3,ID_J07WPVILW3,C7,信号中断/覆盖退化,车速超过 40 km/h 影响吞吐,结合高速移动场景优化移动性和覆盖连续性。,-79.07,4.512,614.549,208.269,41.5
RC_ID_QSI5N4HIYQ,ID_QSI5N4HIYQ,C6,信道干扰,邻区和服务小区 PCI mod 30 相同导致干扰,重新规划 PCI，消除 PCI mod 30 冲突。,-85.108,17.967,674.332,208.236,17.7
RC_ID_E0YBW87CJ0,ID_E0YBW87CJ0,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-76.193,11.341,680.918,205.123,23.1
RC_ID_P73W5RPIMT,ID_P73W5RPIMT,C3,信道干扰,邻区提供更高吞吐,优化邻区关系和切换策略，降低强邻区抢占影响。,-84.784,18.006,979.314,211.216,18.1
RC_ID_6HMR22MEPD,ID_6HMR22MEPD,C2,信号中断/覆盖退化,服务小区覆盖距离超过 1 km，越区覆盖,检查越区覆盖，调整功率、方位角或切换边界。,-87.018,20.55,562.341,199.74,17.8
RC_ID_9B8SCQY0XG,ID_9B8SCQY0XG,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-82.5,2.396,651.305,202.278,23.6
RC_ID_KSA7BFL3HA,ID_KSA7BFL3HA,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-84.772,13.496,675.489,207.369,15.2
RC_ID_LGCFT0WXL5,ID_LGCFT0WXL5,C5,基站故障,频繁切换降低性能,调整切换门限、迟滞和定时器，减少频繁切换。,-84.663,5.5,676.208,203.359,23.1
RC_ID_WRHS0O7P9I,ID_WRHS0O7P9I,C4,信道干扰,非共站同频邻区导致严重重叠覆盖,处理同频重叠覆盖，优化频点、功率和覆盖边界。,-81.614,11.942,1123.845,204.858,25.8
